wordID,displayWordSeq,displayCol,pixelX,wordState,displayString,"inChainList","inBoxList",aligned,void,stretch,replaceWord
2456,0,2,400,0,a,"{}","{}",1,0,0, 
2457,0,3,500,0,lot,"{}","{}",1,0,0, 
2458,0,4,600,0,of,"{}","{}",1,0,0, 
2459,0,5,700,0,+,"{}","{}",1,0,0, 
2460,0,0,200,0,{SIP},"{}","{}",1,0,0, 
2461,0,0,200,0,+,"{}","{}",1,0,0, 
2462,0,1,300,0,smoke,"{}","{}",1,0,0, 
2463,0,2,400,0,coming,"{}","{}",1,0,0, 
2464,0,3,500,0,out,"{}","{}",1,0,0, 
2465,0,4,600,0,",","{}","{}",1,0,0, 
2466,0,0,200,0,and,"{}","{}",1,0,0, 
2467,0,1,300,0,by,"{}","{}",1,0,0, 
2468,0,2,400,0,the,"{}","{}",1,0,0, 
2469,0,3,500,0,time,"{}","{}",1,0,0, 
2470,0,4,600,0,we,"{}","{}",1,0,0, 
2471,0,5,700,0,got,"{}","{}",1,0,0, 
2472,0,6,800,0,to,"{}","{}",1,0,0, 
2473,0,7,900,0,Hardin,"{}","{}",1,0,0, 
2474,0,8,1000,0,",","{}","{}",1,0,0, 
2475,0,0,200,0,we,"{}","{}",1,0,0, 
2476,0,1,300,0,had,"{}","{}",1,0,0, 
2477,0,2,400,0,to,"{}","{}",1,0,0, 
2478,0,3,500,0,put,"{}","{}",1,0,0, 
2479,0,4,600,0,like,"{}","{}",1,0,0, 
2480,0,5,700,0,uh:,"{}","{}",1,0,0, 
2481,0,6,800,0,",","{}","{}",1,0,0, 
2482,0,0,200,0,...,"{}","{}",1,0,0, 
2483,0,1,300,0,three,"{}","{}",1,0,0, 
2484,0,2,400,0,or,"{}","{}",1,0,0, 
2485,0,3,500,0,four,"{}","{}",1,0,0, 
2486,0,4,600,0,quarts,"{}","{}",1,0,0, 
2487,0,5,700,0,in,"{}","{}",1,0,0, 
2488,0,6,800,0,.,"{}","{}",1,0,0, 
2489,0,0,200,0,...,"{}","{}",1,0,0, 
2490,0,1,300,0,Unhunh,"{}","{}",1,0,0, 
2491,0,2,400,0,.,"{}","{}",1,0,0, 
2492,0,0,200,0,...,"{}","{}",1,0,0, 
2493,0,1,300,0,It,"{}","{}",1,0,0, 
2494,0,2,400,0,was,"{}","{}",1,0,0, 
2495,0,3,500,0,three,"{}","{}",1,0,0, 
2496,0,4,600,0,.,"{}","{}",1,0,0, 
2497,0,0,200,0,..,"{}","{}",1,0,0, 
2498,0,1,300,0,:,"{}","{}",1,0,0, 
2499,0,2,400,0,..,"{}","{}",1,0,0, 
2500,0,3,500,0,An:d,"{}","{}",1,0,0, 
2501,0,4,600,0,",","{}","{}",1,0,0, 
2502,0,0,200,0,..,"{}","{}",1,0,0, 
2503,0,1,300,0,by,"{}","{}",1,0,0, 
2504,0,2,400,0,the,"{}","{}",1,0,0, 
2505,0,3,500,0,time,"{}","{}",1,0,0, 
2506,0,4,600,0,we,"{}","{}",1,0,0, 
2507,0,5,700,0,got,"{}","{}",1,0,0, 
2508,0,6,800,0,to,"{}","{}",1,0,0, 
2509,0,7,900,0,+,"{}","{}",1,0,0, 
2510,0,0,200,0,...,"{}","{}",1,0,0, 
2511,0,0,200,0,+,"{}","{}",1,0,0, 
2512,0,1,300,0,Crow,"{}","{}",1,0,0, 
2513,0,2,400,0,",","{}","{}",1,0,0, 
2514,0,0,200,0,...,"{}","{}",1,0,0, 
2515,0,1,300,0,it,"{}","{}",1,0,0, 
2516,0,2,400,0,was:,"{}","{}",1,0,0, 
2517,0,3,500,0,",","{}","{}",1,0,0, 
2518,0,0,200,0,...,"{}","{}",1,0,0, 
2519,0,1,300,0,it,"{}","{}",1,0,0, 
2520,0,2,400,0,was,"{}","{}",1,0,0, 
2521,0,3,500,0,one,"{}","{}",1,0,0, 
2522,0,4,600,0,quart,"{}","{}",1,0,0, 
2523,0,5,700,0,low,"{}","{}",1,0,0, 
2524,0,6,800,0,.,"{}","{}",1,0,0, 
2525,0,0,200,0,...,"{}","{}",1,0,0, 
2526,0,1,300,0,And,"{}","{}",1,0,0, 
2527,0,2,400,0,there,"{}","{}",1,0,0, 
2528,0,3,500,0,was,"{}","{}",1,0,0, 
2529,0,4,600,0,smoke,"{}","{}",1,0,0, 
2530,0,5,700,0,still,"{}","{}",1,0,0, 
2531,0,6,800,0,coming,"{}","{}",1,0,0, 
2532,0,7,900,0,from,"{}","{}",1,0,0, 
2533,0,8,1000,0,under,"{}","{}",1,0,0, 
2534,0,9,1100,0,the,"{}","{}",1,0,0, 
2535,0,10,1200,0,engine,"{}","{}",1,0,0, 
2536,0,11,1300,0,",","{}","{}",1,0,0, 
2537,0,0,200,0,I,"{}","{}",1,0,0, 
2538,0,1,300,0,figure,"{}","{}",1,0,0, 
2539,0,2,400,0,w-,"{}","{}",1,0,0, 
2540,0,3,500,0,if,"{}","{}",1,0,0, 
2541,0,4,600,0,it,"{}","{}",1,0,0, 
2542,0,5,700,0,was,"{}","{}",1,0,0, 
2543,0,6,800,0,losing,"{}","{}",1,0,0, 
2544,0,7,900,0,that,"{}","{}",1,0,0, 
2545,0,8,1000,0,much,"{}","{}",1,0,0, 
2546,0,9,1100,0,oil,"{}","{}",1,0,0, 
2547,0,10,1200,0,",","{}","{}",1,0,0, 
2548,0,0,200,0,then,"{}","{}",1,0,0, 
2549,0,1,300,0,#it,"{}","{}",1,0,0, 
2550,0,2,400,0,caught,"{}","{}",1,0,0, 
2551,0,3,500,0,fire,"{}","{}",1,0,0, 
2552,0,4,600,0,.,"{}","{}",1,0,0, 
2553,0,0,200,0,Mhm,"{}","{}",1,0,0, 
2554,0,1,300,0,.,"{}","{}",1,0,0, 
2555,0,0,200,0,Cause,"{}","{}",1,0,0, 
2556,0,1,300,0,the,"{}","{}",1,0,0, 
2557,0,2,400,0,engine,"{}","{}",1,0,0, 
2558,0,3,500,0,was,"{}","{}",1,0,0, 
2559,0,4,600,0,hot,"{}","{}",1,0,0, 
2560,0,5,700,0,",","{}","{}",1,0,0, 
2561,0,0,200,0,cause,"{}","{}",1,0,0, 
2562,0,1,300,0,there,"{}","{}",1,0,0, 
2563,0,2,400,0,wasn't,"{}","{}",1,0,0, 
2564,0,3,500,0,..,"{}","{}",1,0,0, 
2565,0,4,600,0,enough,"{}","{}",1,0,0, 
2566,0,5,700,0,water,"{}","{}",1,0,0, 
2567,0,6,800,0,in,"{}","{}",1,0,0, 
2568,0,7,900,0,the,"{}","{}",1,0,0, 
2569,0,8,1000,0,...,"{}","{}",1,0,0, 
2570,0,9,1100,0,radiator,"{}","{}",1,0,0, 
2571,0,10,1200,0,.,"{}","{}",1,0,0, 
2572,0,0,200,0,...,"{}","{}",1,0,0, 
2573,0,1,300,0,Mhm,"{}","{}",1,0,0, 
2574,0,2,400,0,.,"{}","{}",1,0,0, 
2575,0,0,200,0,I,"{}","{}",1,0,0, 
2576,0,1,300,0,talked,"{}","{}",1,0,0, 
2577,0,2,400,0,to,"{}","{}",1,0,0, 
2578,0,3,500,0,*Oscar,"{}","{}",1,0,0, 
2579,0,4,600,0,about,"{}","{}",1,0,0, 
2580,0,5,700,0,it,"{}","{}",1,0,0, 
2581,0,6,800,0,",","{}","{}",1,0,0, 
2582,0,0,200,0,and,"{}","{}",1,0,0, 
2583,0,1,300,0,he,"{}","{}",1,0,0, 
2584,0,2,400,0,said,"{}","{}",1,0,0, 
2585,0,3,500,0,",","{}","{}",1,0,0, 
2586,0,0,200,0,well,"{}","{}",1,0,0, 
2587,0,1,300,0,I,"{}","{}",1,0,0, 
2588,0,2,400,0,checked,"{}","{}",1,0,0, 
2589,0,3,500,0,",","{}","{}",1,0,0, 
2590,0,0,200,0,it,"{}","{}",1,0,0, 
2591,0,1,300,0,was,"{}","{}",1,0,0, 
2592,0,2,400,0,only,"{}","{}",1,0,0, 
2593,0,3,500,0,",","{}","{}",1,0,0, 
2594,0,0,200,0,..,"{}","{}",1,0,0, 
2595,0,1,300,0,it,"{}","{}",1,0,0, 
2596,0,2,400,0,was,"{}","{}",1,0,0, 
2597,0,3,500,0,only,"{}","{}",1,0,0, 
2598,0,4,600,0,about,"{}","{}",1,0,0, 
2599,0,5,700,0,",","{}","{}",1,0,0, 
2600,0,0,200,0,I'd,"{}","{}",1,0,0, 
2601,0,1,300,0,say,"{}","{}",1,0,0, 
2602,0,2,400,0,a,"{}","{}",1,0,0, 
2603,0,3,500,0,half,"{}","{}",1,0,0, 
2604,0,4,600,0,a,"{}","{}",1,0,0, 
2605,0,5,700,0,quart,"{}","{}",1,0,0, 
2606,0,6,800,0,to,"{}","{}",1,0,0, 
2607,0,7,900,0,a,"{}","{}",1,0,0, 
2608,0,8,1000,0,quart,"{}","{}",1,0,0, 
2609,0,9,1100,0,short,"{}","{}",1,0,0, 
2610,0,10,1200,0,of,"{}","{}",1,0,0, 
2611,0,11,1300,0,water,"{}","{}",1,0,0, 
2612,0,12,1400,0,.,"{}","{}",1,0,0, 
2613,0,0,200,0,...,"{}","{}",1,0,0, 
2614,0,1,300,0,But,"{}","{}",1,0,0, 
2615,0,2,400,0,that,"{}","{}",1,0,0, 
2616,0,3,500,0,shouldn't,"{}","{}",1,0,0, 
2617,0,4,600,0,make,"{}","{}",1,0,0, 
2618,0,5,700,0,any,"{}","{}",1,0,0, 
2619,0,6,800,0,difference,"{}","{}",1,0,0, 
2620,0,7,900,0,.,"{}","{}",1,0,0, 
2621,0,0,200,0,He,"{}","{}",1,0,0, 
2622,0,1,300,0,goes,"{}","{}",1,0,0, 
2623,0,2,400,0,the,"{}","{}",1,0,0, 
2624,0,3,500,0,only,"{}","{}",1,0,0, 
2625,0,4,600,0,thing,"{}","{}",1,0,0, 
2626,0,5,700,0,I,"{}","{}",1,0,0, 
2627,0,6,800,0,can,"{}","{}",1,0,0, 
2628,0,7,900,0,think,"{}","{}",1,0,0, 
2629,0,8,1000,0,of,"{}","{}",1,0,0, 
2630,0,9,1100,0,",","{}","{}",1,0,0, 
2631,0,0,200,0,is,"{}","{}",1,0,0, 
2632,0,1,300,0,that,"{}","{}",1,0,0, 
2633,0,2,400,0,there,"{}","{}",1,0,0, 
2634,0,3,500,0,was,"{}","{}",1,0,0, 
2635,0,4,600,0,an,"{}","{}",1,0,0, 
2636,0,5,700,0,air,"{}","{}",1,0,0, 
2637,0,6,800,0,lock,"{}","{}",1,0,0, 
2638,0,7,900,0,in,"{}","{}",1,0,0, 
2639,0,8,1000,0,there,"{}","{}",1,0,0, 
2640,0,9,1100,0,.,"{}","{}",1,0,0, 
2641,0,0,200,0,[],"{}","{}",1,0,0, 
2642,0,0,200,0,...,"{}","{}",1,0,0, 
2643,0,1,300,0,[And,"{}","{}",1,0,0, 
2644,0,2,400,0,|that],"{}","{}",1,0,0, 
2645,0,3,500,0,running,"{}","{}",1,0,0, 
2646,0,4,600,0,the,"{}","{}",1,0,0, 
2647,0,5,700,0,engine,"{}","{}",1,0,0, 
2648,0,6,800,0,out,"{}","{}",1,0,0, 
2649,0,7,900,0,on,"{}","{}",1,0,0, 
2650,0,8,1000,0,the,"{}","{}",1,0,0, 
2651,0,9,1100,0,open,"{}","{}",1,0,0, 
2652,0,10,1200,0,road,"{}","{}",1,0,0, 
2653,0,11,1300,0,?,"{}","{}",1,0,0, 
2654,0,0,200,0,..,"{}","{}",1,0,0, 
2655,0,1,300,0,Mh[2m],"{}","{}",1,0,0, 
2656,0,2,400,0,.,"{}","{}",1,0,0, 
2657,0,0,200,0,[2C]aused,"{}","{}",1,0,0, 
2658,0,1,300,0,that,"{}","{}",1,0,0, 
2659,0,2,400,0,air,"{}","{}",1,0,0, 
2660,0,3,500,0,lock,"{}","{}",1,0,0, 
2661,0,4,600,0,to,"{}","{}",1,0,0, 
2662,0,5,700,0,come,"{}","{}",1,0,0, 
2663,0,6,800,0,through,"{}","{}",1,0,0, 
2664,0,7,900,0,.,"{}","{}",1,0,0, 
2665,0,0,200,0,...,"{}","{}",1,0,0, 
2666,0,1,300,0,[3flushed,"{}","{}",1,0,0, 
2667,0,2,400,0,|3it,"{}","{}",1,0,0, 
2668,0,3,500,0,|3out],"{}","{}",1,0,0, 
2669,0,4,600,0,.,"{}","{}",1,0,0, 
2670,0,0,200,0,[3And,"{}","{}",1,0,0, 
2671,0,1,300,0,|3bust,"{}","{}",1,0,0, 
2672,0,2,400,0,|3th]e,"{}","{}",1,0,0, 
2673,0,3,500,0,...,"{}","{}",1,0,0, 
2674,0,4,600,0,gasket,"{}","{}",1,0,0, 
2675,0,5,700,0,?,"{}","{}",1,0,0, 
2676,0,0,200,0,...,"{}","{}",1,0,0, 
2677,0,1,300,0,No:,"{}","{}",1,0,0, 
2678,0,2,400,0,",","{}","{}",1,0,0, 
2679,0,0,200,0,...,"{}","{}",1,0,0, 
2680,0,1,300,0,it,"{}","{}",1,0,0, 
2681,0,2,400,0,would,"{}","{}",1,0,0, 
2682,0,3,500,0,more,"{}","{}",1,0,0, 
2683,0,4,600,0,or,"{}","{}",1,0,0, 
2684,0,5,700,0,less,"{}","{}",1,0,0, 
2685,0,6,800,0,um,"{}","{}",1,0,0, 
2686,0,7,900,0,",","{}","{}",1,0,0, 
2687,0,0,200,0,...,"{}","{}",1,0,0, 
2688,0,1,300,0,the,"{}","{}",1,0,0, 
2689,0,2,400,0,engine,"{}","{}",1,0,0, 
2690,0,3,500,0,wasn't,"{}","{}",1,0,0, 
2691,0,4,600,0,being,"{}","{}",1,0,0, 
2692,0,5,700,0,kept,"{}","{}",1,0,0, 
2693,0,6,800,0,cool,"{}","{}",1,0,0, 
2694,0,7,900,0,enough,"{}","{}",1,0,0, 
2695,0,8,1000,0,.,"{}","{}",1,0,0, 
2696,0,0,200,0,...,"{}","{}",1,0,0, 
2697,0,1,300,0,Cause,"{}","{}",1,0,0, 
2698,0,2,400,0,there,"{}","{}",1,0,0, 
2699,0,3,500,0,[wasn't,"{}","{}",1,0,0, 
2700,0,4,600,0,|enough],"{}","{}",1,0,0, 
2701,0,5,700,0,fluid,"{}","{}",1,0,0, 
2702,0,6,800,0,..,"{}","{}",1,0,0, 
2703,0,7,900,0,in,"{}","{}",1,0,0, 
2704,0,8,1000,0,the,"{}","{}",1,0,0, 
2705,0,9,1100,0,radiator,"{}","{}",1,0,0, 
2706,0,10,1200,0,.,"{}","{}",1,0,0, 
2707,0,0,200,0,[{SIP}],"{}","{}",1,0,0, 
2708,0,0,200,0,Unhunh,"{}","{}",1,0,0, 
2709,0,1,300,0,",","{}","{}",1,0,0, 
2710,0,0,200,0,...,"{}","{}",1,0,0, 
2711,0,1,300,0,And,"{}","{}",1,0,0, 
2712,0,2,400,0,",","{}","{}",1,0,0, 
2713,0,0,200,0,you,"{}","{}",1,0,0, 
2714,0,1,300,0,know,"{}","{}",1,0,0, 
2715,0,2,400,0,how,"{}","{}",1,0,0, 
2716,0,3,500,0,the,"{}","{}",1,0,0, 
2717,0,4,600,0,radiator's,"{}","{}",1,0,0, 
2718,0,5,700,0,",","{}","{}",1,0,0, 
2719,0,0,200,0,the,"{}","{}",1,0,0, 
2720,0,1,300,0,pipe's,"{}","{}",1,0,0, 
2721,0,2,400,0,close,"{}","{}",1,0,0, 
2722,0,3,500,0,to,"{}","{}",1,0,0, 
2723,0,4,600,0,other,"{}","{}",1,0,0, 
2724,0,5,700,0,parts,"{}","{}",1,0,0, 
2725,0,6,800,0,of,"{}","{}",1,0,0, 
2726,0,7,900,0,the,"{}","{}",1,0,0, 
2727,0,8,1000,0,en[gine],"{}","{}",1,0,0, 
2728,0,9,1100,0,?,"{}","{}",1,0,0, 
2729,0,0,200,0,[Yeah]:,"{}","{}",1,0,0, 
2730,0,1,300,0,.,"{}","{}",1,0,0, 
2731,0,0,200,0,...,"{}","{}",1,0,0, 
2732,0,1,300,0,So,"{}","{}",1,0,0, 
2733,0,2,400,0,what,"{}","{}",1,0,0, 
2734,0,3,500,0,+,"{}","{}",1,0,0, 
2735,0,0,200,0,It,"{}","{}",1,0,0, 
2736,0,1,300,0,was,"{}","{}",1,0,0, 
2737,0,2,400,0,some,"{}","{}",1,0,0, 
2738,0,3,500,0,[part,"{}","{}",1,0,0, 
2739,0,4,600,0,|in,"{}","{}",1,0,0, 
2740,0,5,700,0,|there],"{}","{}",1,0,0, 
2741,0,6,800,0,.,"{}","{}",1,0,0, 
2742,0,0,200,0,+,"{}","{}",1,0,0, 
2743,0,1,300,0,[caused,"{}","{}",1,0,0, 
2744,0,2,400,0,|the,"{}","{}",1,0,0, 
2745,0,3,500,0,|f]ire,"{}","{}",1,0,0, 
2746,0,4,600,0,.,"{}","{}",1,0,0, 
2747,0,0,200,0,...,"{}","{}",1,0,0, 
2748,0,1,300,0,The,"{}","{}",1,0,0, 
2749,0,2,400,0,engine,"{}","{}",1,0,0, 
2750,0,3,500,0,being,"{}","{}",1,0,0, 
2751,0,4,600,0,too,"{}","{}",1,0,0, 
2752,0,5,700,0,hot,"{}","{}",1,0,0, 
2753,0,6,800,0,",","{}","{}",1,0,0, 
2754,0,0,200,0,..,"{}","{}",1,0,0, 
2755,0,1,300,0,and,"{}","{}",1,0,0, 
2756,0,2,400,0,the,"{}","{}",1,0,0, 
2757,0,3,500,0,oil,"{}","{}",1,0,0, 
2758,0,4,600,0,leaking,"{}","{}",1,0,0, 
2759,0,5,700,0,",","{}","{}",1,0,0, 
2760,0,0,200,0,...,"{}","{}",1,0,0, 
2761,0,1,300,0,So,"{}","{}",1,0,0, 
2762,0,2,400,0,he,"{}","{}",1,0,0, 
2763,0,3,500,0,knew,"{}","{}",1,0,0, 
2764,0,4,600,0,that,"{}","{}",1,0,0, 
2765,0,5,700,0,the,"{}","{}",1,0,0, 
2766,0,6,800,0,oil,"{}","{}",1,0,0, 
2767,0,7,900,0,was,"{}","{}",1,0,0, 
2768,0,8,1000,0,leaking,"{}","{}",1,0,0, 
2769,0,9,1100,0,?,"{}","{}",1,0,0, 
2770,0,0,200,0,No,"{}","{}",1,0,0, 
2771,0,1,300,0,",","{}","{}",1,0,0, 
2772,0,0,200,0,...,"{}","{}",1,0,0, 
2773,0,1,300,0,we,"{}","{}",1,0,0, 
2774,0,2,400,0,knew,"{}","{}",1,0,0, 
2775,0,3,500,0,we,"{}","{}",1,0,0, 
2776,0,4,600,0,were,"{}","{}",1,0,0, 
2777,0,5,700,0,losing,"{}","{}",1,0,0, 
2778,0,6,800,0,oil,"{}","{}",1,0,0, 
2779,0,7,900,0,",","{}","{}",1,0,0, 
2780,0,0,200,0,but,"{}","{}",1,0,0, 
2781,0,1,300,0,we,"{}","{}",1,0,0, 
2782,0,2,400,0,didn't,"{}","{}",1,0,0, 
2783,0,3,500,0,know,"{}","{}",1,0,0, 
2784,0,4,600,0,where,"{}","{}",1,0,0, 
2785,0,5,700,0,.,"{}","{}",1,0,0, 
2786,0,0,200,0,I,"{}","{}",1,0,0, 
2787,0,1,300,0,just,"{}","{}",1,0,0, 
2788,0,2,400,0,figured,"{}","{}",1,0,0, 
2789,0,3,500,0,it,"{}","{}",1,0,0, 
2790,0,4,600,0,was,"{}","{}",1,0,0, 
2791,0,5,700,0,from:,"{}","{}",1,0,0, 
2792,0,6,800,0,that,"{}","{}",1,0,0, 
2793,0,7,900,0,valve,"{}","{}",1,0,0, 
2794,0,8,1000,0,cover,"{}","{}",1,0,0, 
2795,0,9,1100,0,gasket,"{}","{}",1,0,0, 
2796,0,10,1200,0,.,"{}","{}",1,0,0, 
2797,0,0,200,0,...,"{}","{}",1,0,0, 
2798,0,1,300,0,Just,"{}","{}",1,0,0, 
2799,0,2,400,0,from,"{}","{}",1,0,0, 
2800,0,3,500,0,lifting,"{}","{}",1,0,0, 
2801,0,4,600,0,up,"{}","{}",1,0,0, 
2802,0,5,700,0,the,"{}","{}",1,0,0, 
2803,0,6,800,0,hood,"{}","{}",1,0,0, 
2804,0,7,900,0,and,"{}","{}",1,0,0, 
2805,0,8,1000,0,looking,"{}","{}",1,0,0, 
2806,0,9,1100,0,at,"{}","{}",1,0,0, 
2807,0,10,1200,0,it,"{}","{}",1,0,0, 
2808,0,11,1300,0,.,"{}","{}",1,0,0, 
2809,0,0,200,0,...,"{}","{}",1,0,0, 
2810,0,1,300,0,So,"{}","{}",1,0,0, 
2811,0,2,400,0,what's,"{}","{}",1,0,0, 
2812,0,3,500,0,he,"{}","{}",1,0,0, 
2813,0,4,600,0,gonna,"{}","{}",1,0,0, 
2814,0,5,700,0,do,"{}","{}",1,0,0, 
2815,0,6,800,0,.,"{}","{}",1,0,0, 
2816,0,0,200,0,...,"{}","{}",1,0,0, 
2817,0,1,300,0,Well,"{}","{}",1,0,0, 
2818,0,2,400,0,",","{}","{}",1,0,0, 
2819,0,0,200,0,..,"{}","{}",1,0,0, 
2820,0,1,300,0,%and,"{}","{}",1,0,0, 
2821,0,2,400,0,two,"{}","{}",1,0,0, 
2822,0,3,500,0,of,"{}","{}",1,0,0, 
2823,0,4,600,0,his,"{}","{}",1,0,0, 
2824,0,5,700,0,wires,"{}","{}",1,0,0, 
2825,0,6,800,0,",","{}","{}",1,0,0, 
2826,0,0,200,0,the,"{}","{}",1,0,0, 
2827,0,1,300,0,sparkplug,"{}","{}",1,0,0, 
2828,0,2,400,0,wires,"{}","{}",1,0,0, 
2829,0,3,500,0,?,"{}","{}",1,0,0, 
2830,0,0,200,0,...,"{}","{}",1,0,0, 
2831,0,1,300,0,Unh[unh],"{}","{}",1,0,0, 
2832,0,2,400,0,.,"{}","{}",1,0,0, 
2833,0,0,200,0,[were],"{}","{}",1,0,0, 
2834,0,1,300,0,fried,"{}","{}",1,0,0, 
2835,0,2,400,0,all,"{}","{}",1,0,0, 
2836,0,3,500,0,the,"{}","{}",1,0,0, 
2837,0,4,600,0,way,"{}","{}",1,0,0, 
2838,0,5,700,0,through,"{}","{}",1,0,0, 
2839,0,6,800,0,.,"{}","{}",1,0,0, 
2840,0,0,200,0,...,"{}","{}",1,0,0, 
2841,0,1,300,0,Unhunh,"{}","{}",1,0,0, 
2842,0,2,400,0,.,"{}","{}",1,0,0, 
2843,0,0,200,0,..,"{}","{}",1,0,0, 
2844,0,1,300,0,So,"{}","{}",1,0,0, 
2845,0,2,400,0,we,"{}","{}",1,0,0, 
2846,0,3,500,0,took,"{}","{}",1,0,0, 
2847,0,4,600,0,those,"{}","{}",1,0,0, 
2848,0,5,700,0,off,"{}","{}",1,0,0, 
2849,0,6,800,0,and,"{}","{}",1,0,0, 
2850,0,7,900,0,we,"{}","{}",1,0,0, 
2851,0,8,1000,0,",","{}","{}",1,0,0, 
2852,0,0,200,0,..,"{}","{}",1,0,0, 
2853,0,1,300,0,replaced,"{}","{}",1,0,0, 
2854,0,2,400,0,them,"{}","{}",1,0,0, 
2855,0,3,500,0,with,"{}","{}",1,0,0, 
2856,0,4,600,0,some,"{}","{}",1,0,0, 
2857,0,5,700,0,old,"{}","{}",1,0,0, 
2858,0,6,800,0,ones,"{}","{}",1,0,0, 
2859,0,7,900,0,out,"{}","{}",1,0,0, 
2860,0,8,1000,0,of,"{}","{}",1,0,0, 
2861,0,9,1100,0,the,"{}","{}",1,0,0, 
2862,0,10,1200,0,garage,"{}","{}",1,0,0, 
2863,0,11,1300,0,.,"{}","{}",1,0,0, 
2864,0,0,200,0,..,"{}","{}",1,0,0, 
2865,0,1,300,0,I,"{}","{}",1,0,0, 
2866,0,2,400,0,knew,"{}","{}",1,0,0, 
2867,0,3,500,0,tha:t,"{}","{}",1,0,0, 
2868,0,4,600,0,.,"{}","{}",1,0,0, 
2869,0,0,200,0,And,"{}","{}",1,0,0, 
2870,0,1,300,0,it,"{}","{}",1,0,0, 
2871,0,2,400,0,runs,"{}","{}",1,0,0, 
2872,0,3,500,0,.,"{}","{}",1,0,0, 
2873,0,0,200,0,...,"{}","{}",1,0,0, 
2874,0,1,300,0,It,"{}","{}",1,0,0, 
2875,0,2,400,0,runs,"{}","{}",1,0,0, 
2876,0,3,500,0,.,"{}","{}",1,0,0, 
2877,0,0,200,0,There's,"{}","{}",1,0,0, 
2878,0,1,300,0,enough,"{}","{}",1,0,0, 
2879,0,2,400,0,uh:,"{}","{}",1,0,0, 
2880,0,3,500,0,",","{}","{}",1,0,0, 
2881,0,0,200,0,...,"{}","{}",1,0,0, 
2882,0,1,300,0,radiator,"{}","{}",1,0,0, 
2883,0,2,400,0,fluid,"{}","{}",1,0,0, 
2884,0,3,500,0,in,"{}","{}",1,0,0, 
2885,0,4,600,0,there,"{}","{}",1,0,0, 
2886,0,5,700,0,.,"{}","{}",1,0,0, 
2887,0,0,200,0,...,"{}","{}",1,0,0, 
2888,0,1,300,0,Mhm,"{}","{}",1,0,0, 
2889,0,2,400,0,.,"{}","{}",1,0,0, 
2890,0,0,200,0,...,"{}","{}",1,0,0, 
2891,0,1,300,0,so,"{}","{}",1,0,0, 
2892,0,2,400,0,that,"{}","{}",1,0,0, 
2893,0,3,500,0,it,"{}","{}",1,0,0, 
2894,0,4,600,0,will,"{}","{}",1,0,0, 
2895,0,5,700,0,",","{}","{}",1,0,0, 
2896,0,0,200,0,...,"{}","{}",1,0,0, 
2897,0,1,300,0,It's,"{}","{}",1,0,0, 
2898,0,2,400,0,..,"{}","{}",1,0,0, 
2899,0,3,500,0,it's,"{}","{}",1,0,0, 
2900,0,4,600,0,enough,"{}","{}",1,0,0, 
2901,0,5,700,0,.,"{}","{}",1,0,0, 
2902,0,0,200,0,...,"{}","{}",1,0,0, 
2903,0,1,300,0,Mhm,"{}","{}",1,0,0, 
2904,0,2,400,0,.,"{}","{}",1,0,0, 
2905,0,0,200,0,...,"{}","{}",1,0,0, 
2906,0,1,300,0,{SIP},"{}","{}",1,0,0, 
2907,0,2,400,0,But,"{}","{}",1,0,0, 
2908,0,3,500,0,I,"{}","{}",1,0,0, 
2909,0,4,600,0,think,"{}","{}",1,0,0, 
2910,0,5,700,0,running,"{}","{}",1,0,0, 
2911,0,6,800,0,it,"{}","{}",1,0,0, 
2912,0,7,900,0,out,"{}","{}",1,0,0, 
2913,0,8,1000,0,on,"{}","{}",1,0,0, 
2914,0,9,1100,0,the,"{}","{}",1,0,0, 
2915,0,10,1200,0,open,"{}","{}",1,0,0, 
2916,0,11,1300,0,road,"{}","{}",1,0,0, 
2917,0,12,1400,0,",","{}","{}",1,0,0, 
2918,0,0,200,0,will,"{}","{}",1,0,0, 
2919,0,1,300,0,cause,"{}","{}",1,0,0, 
2920,0,2,400,0,it,"{}","{}",1,0,0, 
2921,0,3,500,0,...,"{}","{}",1,0,0, 
2922,0,4,600,0,possibly,"{}","{}",1,0,0, 
2923,0,5,700,0,to,"{}","{}",1,0,0, 
2924,0,6,800,0,shoot,"{}","{}",1,0,0, 
2925,0,7,900,0,more,"{}","{}",1,0,0, 
2926,0,8,1000,0,oil,"{}","{}",1,0,0, 
2927,0,9,1100,0,out,"{}","{}",1,0,0, 
2928,0,10,1200,0,.,"{}","{}",1,0,0, 
2929,0,0,200,0,...,"{}","{}",1,0,0, 
2930,0,1,300,0,Mhm,"{}","{}",1,0,0, 
2931,0,2,400,0,.,"{}","{}",1,0,0, 
2932,0,0,200,0,That,"{}","{}",1,0,0, 
2933,0,1,300,0,valve,"{}","{}",1,0,0, 
2934,0,2,400,0,cover,"{}","{}",1,0,0, 
2935,0,3,500,0,gasket,"{}","{}",1,0,0, 
2936,0,4,600,0,has,"{}","{}",1,0,0, 
2937,0,5,700,0,to,"{}","{}",1,0,0, 
2938,0,6,800,0,be,"{}","{}",1,0,0, 
2939,0,7,900,0,replaced,"{}","{}",1,0,0, 
2940,0,8,1000,0,.,"{}","{}",1,0,0, 
2941,0,0,200,0,...,"{}","{}",1,0,0, 
2942,0,1,300,0,Hm,"{}","{}",1,0,0, 
2943,0,2,400,0,.,"{}","{}",1,0,0, 
