docId,unitId,unitStart,unitEnd,sequence,participant,order,transcript,text,POS_dft,kind,endNote,corpusSeq,tokenSeq,place,negPlace,turnOrder,pSentOrder,turnSeq,pSentSeq,unitStartSkipPause,unitDur,unitDurSkipPause
sbc034,1,0.000,4.475,1,>ENV;,1,((DOOR_OPENING_AND_CLOSING)),((DOOR_OPENING_AND_CLOSING)),X,Action,"",249196,1,,,1,1,1,1,0.000,4.475,4.475
sbc034,46,53.518,53.913,46,KAREN;,2,a,a,DET,Word,"",249442,247,2,3,51,29,15,24,53.518,0.395,0.395
sbc034,46,53.518,53.913,46,KAREN;,3,few,few,ADJ,Word,"",249443,248,3,2,52,1,15,24,53.518,0.395,0.395
sbc034,46,53.518,53.913,46,KAREN;,4,minutes,minutes,NOUN,Word,"",249444,249,4,1,53,2,15,24,53.518,0.395,0.395
sbc034,46,53.518,53.913,46,KAREN;,5,",",",",PUNCT,EndNote,continuing,249445,250,,,54,3,15,24,53.518,0.395,0.395
sbc034,47,53.913,54.076,47,KAREN;,1,they,they,PRON,Word,"",249447,252,1,2,56,5,15,24,53.913,0.163,0.163
sbc034,47,53.913,54.076,47,KAREN;,2,said,said,VERB,Word,"",249448,253,2,1,57,6,15,24,53.913,0.163,0.163
sbc034,47,53.913,54.076,47,KAREN;,3,",",",",PUNCT,EndNote,continuing,249449,254,,,58,7,15,24,53.913,0.163,0.163
sbc034,48,54.076,54.470,48,KAREN;,1,well,well,INTJ,Word,"",249451,256,1,3,60,9,15,24,54.076,0.394,0.394
sbc034,48,54.076,54.470,48,KAREN;,2,we,we,PRON,Word,"",249452,257,2,2,61,10,15,24,54.076,0.394,0.394
sbc034,48,54.076,54.470,48,KAREN;,3,'ll,'ll,VERB,Word,"",249453,258,3,1,62,11,15,24,54.076,0.394,0.394
sbc034,48,54.076,54.470,48,KAREN;,4,—,—,PUNCT,EndNote,break,249454,259,,,63,12,15,24,54.076,0.394,0.394
sbc034,49,54.470,55.597,49,KAREN;,1,We,We,PRON,Word,"",249456,261,1,8,65,14,15,24,54.470,1.127,1.127
sbc034,49,54.470,55.597,49,KAREN;,2,'ll,'ll,VERB,Word,"",249457,262,2,7,66,15,15,24,54.470,1.127,1.127
sbc034,49,54.470,55.597,49,KAREN;,3,wait,wait,VERB,Word,"",249458,263,3,6,67,16,15,24,54.470,1.127,1.127
sbc034,49,54.470,55.597,49,KAREN;,4,until,until,ADP,Word,"",249459,264,4,5,68,17,15,24,54.470,1.127,1.127
sbc034,49,54.470,55.597,49,KAREN;,5,you,you,PRON,Word,"",249460,265,5,4,69,18,15,24,54.470,1.127,1.127
sbc034,49,54.470,55.597,49,KAREN;,6,kick,kick,VERB,Word,"",249461,266,6,3,70,19,15,24,54.470,1.127,1.127
sbc034,49,54.470,55.597,49,KAREN;,7,us,us,PRON,Word,"",249462,267,7,2,71,20,15,24,54.470,1.127,1.127
sbc034,49,54.470,55.597,49,KAREN;,8,out,out,ADP,Word,"",249463,268,8,1,72,21,15,24,54.470,1.127,1.127
sbc034,49,54.470,55.597,49,KAREN;,9,.,.,PUNCT,EndNote,final,249464,269,,,73,22,15,24,54.470,1.127,1.127
sbc034,50,55.597,56.568,50,KAREN;,1,Cause,Cause,SCONJ,Word,"",249466,271,1,9,75,24,15,25,55.597,0.971,0.971
sbc034,50,55.597,56.568,50,KAREN;,2,they,they,PRON,Word,"",249467,272,2,8,76,25,15,25,55.597,0.971,0.971
sbc034,50,55.597,56.568,50,KAREN;,3,did,did,AUX,Word,"",249468,273,3,7,77,1,15,25,55.597,0.971,0.971
sbc034,50,55.597,56.568,50,KAREN;,4,n't,n't,PART,Word,"",249469,274,4,6,78,2,15,25,55.597,0.971,0.971
sbc034,50,55.597,56.568,50,KAREN;,5,really,really,ADV,Word,"",249470,275,5,5,79,3,15,25,55.597,0.971,0.971
sbc034,50,55.597,56.568,50,KAREN;,6,want,want,VERB,Word,"",249471,276,6,4,80,4,15,25,55.597,0.971,0.971
sbc034,50,55.597,56.568,50,KAREN;,7,to,to,PART,Word,"",249472,277,7,3,81,5,15,25,55.597,0.971,0.971
sbc034,50,55.597,56.568,50,KAREN;,8,buy,buy,VERB,Word,"",249473,278,8,2,82,6,15,25,55.597,0.971,0.971
sbc034,50,55.597,56.568,50,KAREN;,9,anything,anything,PRON,Word,"",249474,279,9,1,83,7,15,25,55.597,0.971,0.971
sbc034,50,55.597,56.568,50,KAREN;,10,",",",",PUNCT,EndNote,continuing,249475,280,,,84,8,15,25,55.597,0.971,0.971
sbc034,51,56.568,57.300,51,KAREN;,1,[they,they,PROPN,Word,"",249477,282,1,5,86,10,15,25,56.568,0.732,0.732
sbc034,51,56.568,57.300,51,KAREN;,2,just,just,ADV,Word,"",249478,283,2,4,87,11,15,25,56.568,0.732,0.732
sbc034,51,56.568,57.300,51,KAREN;,3,wan]ted,wanted,ADJ,Word,"",249479,284,3,3,88,12,15,25,56.568,0.732,0.732
sbc034,51,56.568,57.300,51,KAREN;,4,to,to,PART,Word,"",249480,285,4,2,89,13,15,25,56.568,0.732,0.732
sbc034,51,56.568,57.300,51,KAREN;,5,look,look,VERB,Word,"",249481,286,5,1,90,14,15,25,56.568,0.732,0.732
sbc034,51,56.568,57.300,51,KAREN;,6,.,.,PUNCT,EndNote,final,249482,287,,,91,15,15,25,56.568,0.732,0.732
sbc034,52,56.618,56.873,52,SCOTT;,1,[Mhm],Mhm,X,Word,"",249484,289,1,1,1,17,16,26,56.618,0.255,0.255
sbc034,52,56.618,56.873,52,SCOTT;,2,.,.,PUNCT,EndNote,final,249485,290,,,2,18,16,26,56.618,0.255,0.255
sbc034,53,57.300,58.264,53,KAREN;,1,(H),(H),X,Vocalism,"",249487,292,,,1,2,17,27,57.300,0.964,0.964
sbc034,53,57.300,58.264,53,KAREN;,2,And,And,CCONJ,Word,"",249488,293,1,3,2,3,17,27,57.300,0.964,0.964
sbc034,53,57.300,58.264,53,KAREN;,3,I,I,PRON,Word,"",249489,294,2,2,3,1,17,27,57.300,0.964,0.964
sbc034,53,57.300,58.264,53,KAREN;,4,said,said,VERB,Word,"",249490,295,3,1,4,2,17,27,57.300,0.964,0.964
sbc034,53,57.300,58.264,53,KAREN;,5,",",",",PUNCT,EndNote,continuing,249491,296,,,5,3,17,27,57.300,0.964,0.964
sbc034,54,58.264,58.742,54,KAREN;,1,oka:y,okay,PROPN,Word,"",249493,298,1,1,7,5,17,27,58.264,0.478,0.478
sbc034,54,58.264,58.742,54,KAREN;,2,",",",",PUNCT,EndNote,continuing,249494,299,,,8,6,17,27,58.264,0.478,0.478
sbc034,55,58.742,59.845,55,KAREN;,1,(...),(...),X,Pause,"",249496,301,,,10,8,17,27,59.242,1.103,0.603
sbc034,55,58.742,59.845,55,KAREN;,2,we,we,PRON,Word,"",249497,302,1,3,11,9,17,27,59.242,1.103,0.603
sbc034,55,58.742,59.845,55,KAREN;,3,'re,'re,AUX,Word,"",249498,303,2,2,12,10,17,27,59.242,1.103,0.603
sbc034,55,58.742,59.845,55,KAREN;,4,closed,closed,ADJ,Word,"",249499,304,3,1,13,11,17,27,59.242,1.103,0.603
sbc034,55,58.742,59.845,55,KAREN;,5,.,.,PUNCT,EndNote,final,249500,305,,,14,12,17,27,59.242,1.103,0.603
sbc034,56,59.845,60.426,56,KAREN;,1,(...),(...),X,Pause,"",249502,307,,,16,14,17,28,60.345,0.581,0.081
sbc034,56,59.845,60.426,56,KAREN;,2,Out,Out,ADV,Word,"",249503,308,1,1,17,15,17,28,60.345,0.581,0.081
sbc034,56,59.845,60.426,56,KAREN;,3,.,.,PUNCT,EndNote,final,249504,309,,,18,1,17,28,60.345,0.581,0.081
sbc034,57,60.426,61.169,57,KAREN;,1,@,@,X,Laugh,"",249506,311,,,20,3,17,29,60.426,0.743,0.743
sbc034,57,60.426,61.169,57,KAREN;,2,@,@,X,Laugh,"",249507,312,,,21,4,17,29,60.426,0.743,0.743
sbc034,58,61.169,61.505,58,KAREN;,1,@And,And,PROPN,Word,"",249509,314,1,1,23,2,17,29,61.169,0.336,0.336
sbc034,58,61.169,61.505,58,KAREN;,2,",",",",PUNCT,EndNote,continuing,249510,315,,,24,3,17,29,61.169,0.336,0.336
sbc034,59,61.505,62.748,59,KAREN;,1,(...),(...),X,Pause,"",249512,317,,,26,5,17,29,62.005,1.243,0.743
sbc034,59,61.505,62.748,59,KAREN;,2,so,so,ADV,Word,"",249513,318,1,5,27,6,17,29,62.005,1.243,0.743
sbc034,59,61.505,62.748,59,KAREN;,3,I,I,PRON,Word,"",249514,319,2,4,28,7,17,29,62.005,1.243,0.743
sbc034,59,61.505,62.748,59,KAREN;,4,was,was,AUX,Word,"",249515,320,3,3,29,8,17,29,62.005,1.243,0.743
sbc034,59,61.505,62.748,59,KAREN;,5,moving,moving,VERB,Word,"",249516,321,4,2,30,9,17,29,62.005,1.243,0.743
sbc034,59,61.505,62.748,59,KAREN;,6,them,them,PRON,Word,"",249517,322,5,1,31,10,17,29,62.005,1.243,0.743
sbc034,59,61.505,62.748,59,KAREN;,7,",",",",PUNCT,EndNote,continuing,249518,323,,,32,11,17,29,62.005,1.243,0.743
sbc034,60,62.748,63.707,60,KAREN;,1,like,like,SCONJ,Word,"",249520,325,1,5,34,13,17,29,62.748,0.959,0.959
sbc034,60,62.748,63.707,60,KAREN;,2,making,making,VERB,Word,"",249521,326,2,4,35,14,17,29,62.748,0.959,0.959
sbc034,60,62.748,63.707,60,KAREN;,3,them,them,PRON,Word,"",249522,327,3,3,36,15,17,29,62.748,0.959,0.959
sbc034,60,62.748,63.707,60,KAREN;,4,go,go,VERB,Word,"",249523,328,4,2,37,16,17,29,62.748,0.959,0.959
sbc034,60,62.748,63.707,60,KAREN;,5,o[ut,out,ADJ,Word,"",249524,329,5,1,38,17,17,29,62.748,0.959,0.959
sbc034,60,62.748,63.707,60,KAREN;,6,",",",",PUNCT,EndNote,continuing,249525,330,,,39,18,17,29,62.748,0.959,0.959
sbc034,61,63.607,63.932,61,SCOTT;,1,[Mhm],Mhm,X,Word,"",249527,332,1,1,1,20,18,30,63.607,0.325,0.325
sbc034,61,63.607,63.932,61,SCOTT;,2,.,.,PUNCT,EndNote,final,249528,333,,,2,21,18,30,63.607,0.325,0.325
sbc034,62,63.707,65.209,62,KAREN;,1,an]d,and,PROPN,Word,"",249530,335,1,7,1,23,19,29,63.707,1.502,1.502
sbc034,62,63.707,65.209,62,KAREN;,2,they,they,PRON,Word,"",249531,336,2,6,2,24,19,29,63.707,1.502,1.502
sbc034,62,63.707,65.209,62,KAREN;,3,were,were,AUX,Word,"",249532,337,3,5,3,25,19,29,63.707,1.502,1.502
sbc034,62,63.707,65.209,62,KAREN;,4,(.),(.),X,Pause,"",249533,338,,,4,26,19,29,63.707,1.502,1.502
sbc034,62,63.707,65.209,62,KAREN;,5,trying,trying,VERB,Word,"",249534,339,4,4,5,27,19,29,63.707,1.502,1.502
sbc034,62,63.707,65.209,62,KAREN;,6,to,to,PART,Word,"",249535,340,5,3,6,28,19,29,63.707,1.502,1.502
sbc034,62,63.707,65.209,62,KAREN;,7,be,be,AUX,Word,"",249536,341,6,2,7,29,19,29,63.707,1.502,1.502
sbc034,62,63.707,65.209,62,KAREN;,8,cute,cute,ADJ,Word,"",249537,342,7,1,8,30,19,29,63.707,1.502,1.502
sbc034,62,63.707,65.209,62,KAREN;,9,",",",",PUNCT,EndNote,continuing,249538,343,,,9,31,19,29,63.707,1.502,1.502
sbc034,63,65.209,66.358,63,KAREN;,1,and,and,CCONJ,Word,"",249540,345,1,4,11,33,19,29,65.209,1.149,1.149
sbc034,63,65.209,66.358,63,KAREN;,2,(.),(.),X,Pause,"",249541,346,,,12,34,19,29,65.209,1.149,1.149
sbc034,63,65.209,66.358,63,KAREN;,3,say,say,VERB,Word,"",249542,347,2,3,13,35,19,29,65.209,1.149,1.149
sbc034,63,65.209,66.358,63,KAREN;,4,sweet,sweet,ADJ,Word,"",249543,348,3,2,14,36,19,29,65.209,1.149,1.149
sbc034,63,65.209,66.358,63,KAREN;,5,things,things,NOUN,Word,"",249544,349,4,1,15,37,19,29,65.209,1.149,1.149
sbc034,63,65.209,66.358,63,KAREN;,6,",",",",PUNCT,EndNote,continuing,249545,350,,,16,38,19,29,65.209,1.149,1.149
sbc034,64,66.358,66.612,64,KAREN;,1,and,and,CCONJ,Word,"",249547,352,1,1,18,40,19,29,66.358,0.254,0.254
sbc034,64,66.358,66.612,64,KAREN;,2,—,—,PUNCT,EndNote,break,249548,353,,,19,41,19,29,66.358,0.254,0.254
sbc034,65,66.612,67.808,65,KAREN;,1,(...),(...),X,Pause,"",249550,355,,,21,43,19,29,67.112,1.196,0.696
sbc034,65,66.612,67.808,65,KAREN;,2,To,To,PART,Word,"",249551,356,1,3,22,44,19,29,67.112,1.196,0.696
sbc034,65,66.612,67.808,65,KAREN;,3,stay,stay,VERB,Word,"",249552,357,2,2,23,45,19,29,67.112,1.196,0.696
sbc034,65,66.612,67.808,65,KAREN;,4,in,in,ADP,Word,"",249553,358,3,1,24,46,19,29,67.112,1.196,0.696
sbc034,65,66.612,67.808,65,KAREN;,5,.,.,PUNCT,EndNote,final,249554,359,,,25,47,19,29,67.112,1.196,0.696
sbc034,66,67.808,68.228,66,SCOTT;,1,(.),(.),X,Pause,"",249556,361,,,1,2,20,31,67.958,0.420,0.270
sbc034,66,67.808,68.228,66,SCOTT;,2,Yeah,Yeah,INTJ,Word,"",249557,362,1,1,2,3,20,31,67.958,0.420,0.270
sbc034,66,67.808,68.228,66,SCOTT;,3,",",",",PUNCT,EndNote,continuing,249558,363,,,3,1,20,31,67.958,0.420,0.270
sbc034,67,68.228,69.520,67,SCOTT;,1,lots,lots,NOUN,Word,"",249560,365,1,4,5,3,20,31,68.228,1.292,1.292
sbc034,67,68.228,69.520,67,SCOTT;,2,of,of,ADP,Word,"",249561,366,2,3,6,4,20,31,68.228,1.292,1.292
sbc034,67,68.228,69.520,67,SCOTT;,3,student,student,NOUN,Word,"",249562,367,3,2,7,5,20,31,68.228,1.292,1.292
sbc034,67,68.228,69.520,67,SCOTT;,4,types,types,NOUN,Word,"",249563,368,4,1,8,6,20,31,68.228,1.292,1.292
sbc034,67,68.228,69.520,67,SCOTT;,5,",",",",PUNCT,EndNote,continuing,249564,369,,,9,7,20,31,68.228,1.292,1.292
sbc034,68,69.520,70.539,68,KAREN;,1,(...),(...),X,Pause,"",249566,371,,,1,9,21,32,70.020,1.019,0.519
sbc034,68,69.520,70.539,68,KAREN;,2,Yeah,Yeah,INTJ,Word,"",249567,372,1,1,2,10,21,32,70.020,1.019,0.519
sbc034,68,69.520,70.539,68,KAREN;,3,",",",",PUNCT,EndNote,continuing,249568,373,,,3,11,21,32,70.020,1.019,0.519
sbc034,69,70.539,71.491,69,KAREN;,1,(...),(...),X,Pause,"",249570,375,,,5,13,21,32,71.039,0.952,0.452
sbc034,69,70.539,71.491,69,KAREN;,2,there,there,PRON,Word,"",249571,376,1,4,6,14,21,32,71.039,0.952,0.452
sbc034,69,70.539,71.491,69,KAREN;,3,are,are,AUX,Word,"",249572,377,2,3,7,15,21,32,71.039,0.952,0.452
sbc034,69,70.539,71.491,69,KAREN;,4,a,a,DET,Word,"",249573,378,3,2,8,16,21,32,71.039,0.952,0.452
sbc034,69,70.539,71.491,69,KAREN;,5,lot,lot,NOUN,Word,"",249574,379,4,1,9,1,21,32,71.039,0.952,0.452
sbc034,69,70.539,71.491,69,KAREN;,6,",",",",PUNCT,EndNote,continuing,249575,380,,,10,2,21,32,71.039,0.952,0.452
sbc034,70,71.491,72.640,70,KAREN;,1,but,but,CCONJ,Word,"",249577,382,1,5,12,4,21,32,71.491,1.149,1.149
sbc034,70,71.491,72.640,70,KAREN;,2,there,there,PRON,Word,"",249578,383,2,4,13,5,21,32,71.491,1.149,1.149
sbc034,70,71.491,72.640,70,KAREN;,3,are,are,AUX,Word,"",249579,384,3,3,14,6,21,32,71.491,1.149,1.149
sbc034,70,71.491,72.640,70,KAREN;,4,mostly,mostly,ADV,Word,"",249580,385,4,2,15,7,21,32,71.491,1.149,1.149
sbc034,70,71.491,72.640,70,KAREN;,5,families,families,NOUN,Word,"",249581,386,5,1,16,8,21,32,71.491,1.149,1.149
sbc034,70,71.491,72.640,70,KAREN;,6,",",",",PUNCT,EndNote,continuing,249582,387,,,17,9,21,32,71.491,1.149,1.149
sbc034,71,72.640,73.488,71,KAREN;,1,#so,so,PROPN,Word,"",249584,389,1,6,19,11,21,32,72.640,0.848,0.848
sbc034,71,72.640,73.488,71,KAREN;,2,#in,in,PROPN,Word,"",249585,390,2,5,20,12,21,32,72.640,0.848,0.848
sbc034,71,72.640,73.488,71,KAREN;,3,#terms,terms,VERB,Word,"",249586,391,3,4,21,13,21,32,72.640,0.848,0.848
sbc034,71,72.640,73.488,71,KAREN;,4,#of,of,PROPN,Word,"",249587,392,4,3,22,14,21,32,72.640,0.848,0.848
sbc034,71,72.640,73.488,71,KAREN;,5,#being,being,VERB,Word,"",249588,393,5,2,23,15,21,32,72.640,0.848,0.848
sbc034,71,72.640,73.488,71,KAREN;,6,[#uh],uh,FILL,Word,"",249589,394,6,1,24,16,21,32,72.640,0.848,0.848
sbc034,71,72.640,73.488,71,KAREN;,7,",",",",PUNCT,EndNote,continuing,249590,395,,,25,17,21,32,72.640,0.848,0.848
sbc034,72,73.383,73.731,72,SCOTT;,1,[Mhm],Mhm,X,Word,"",249592,397,1,1,1,19,22,31,73.383,0.348,0.348
sbc034,72,73.383,73.731,72,SCOTT;,2,",",",",PUNCT,EndNote,continuing,249593,398,,,2,20,22,31,73.383,0.348,0.348
sbc034,73,73.731,74.852,73,KAREN;,1,(...),(...),X,Pause,"",249595,400,,,1,22,23,32,74.231,1.121,0.621
sbc034,73,73.731,74.852,73,KAREN;,2,umm,umm,PROPN,Word,"",249596,401,1,1,2,23,23,32,74.231,1.121,0.621
sbc034,73,73.731,74.852,73,KAREN;,3,",",",",PUNCT,EndNote,continuing,249597,402,,,3,24,23,32,74.231,1.121,0.621
sbc034,74,74.852,76.629,74,KAREN;,1,(...),(...),X,Pause,"",249599,404,,,5,26,23,32,75.352,1.777,1.277
sbc034,74,74.852,76.629,74,KAREN;,2,and,and,CCONJ,Word,"",249600,405,1,2,6,27,23,32,75.352,1.777,1.277
sbc034,74,74.852,76.629,74,KAREN;,3,so:,so,PROPN,Word,"",249601,406,2,1,7,28,23,32,75.352,1.777,1.277
sbc034,74,74.852,76.629,74,KAREN;,4,",",",",PUNCT,EndNote,continuing,249602,407,,,8,29,23,32,75.352,1.777,1.277
sbc034,75,76.629,77.604,75,KAREN;,1,(...),(...),X,Pause,"",249604,409,,,10,31,23,32,77.129,0.975,0.475
sbc034,75,76.629,77.604,75,KAREN;,2,(GULP),(GULP),X,Vocalism,"",249605,410,,,11,32,23,32,77.129,0.975,0.475
sbc034,76,77.604,78.233,76,KAREN;,1,kids,kids,NOUN,Word,"",249607,412,1,3,13,34,23,32,77.604,0.629,0.629
sbc034,76,77.604,78.233,76,KAREN;,2,said,said,VERB,Word,"",249608,413,2,2,14,35,23,32,77.604,0.629,0.629
sbc034,76,77.604,78.233,76,KAREN;,3,well,well,ADV,Word,"",249609,414,3,1,15,36,23,32,77.604,0.629,0.629
sbc034,76,77.604,78.233,76,KAREN;,4,",",",",PUNCT,EndNote,continuing,249610,415,,,16,37,23,32,77.604,0.629,0.629
sbc034,77,78.233,79.777,77,KAREN;,1,(...),(...),X,Pause,"",249612,417,,,18,39,23,32,78.733,1.544,1.044
sbc034,77,78.233,79.777,77,KAREN;,2,are,are,AUX,Word,"",249613,418,1,4,19,40,23,32,78.733,1.544,1.044
sbc034,77,78.233,79.777,77,KAREN;,3,there,there,PRON,Word,"",249614,419,2,3,20,41,23,32,78.733,1.544,1.044
sbc034,77,78.233,79.777,77,KAREN;,4,any,any,DET,Word,"",249615,420,3,2,21,42,23,32,78.733,1.544,1.044
sbc034,77,78.233,79.777,77,KAREN;,5,oth%–,oth,NOUN,Word,"",249616,421,4,1,22,43,23,32,78.733,1.544,1.044
sbc034,77,78.233,79.777,77,KAREN;,6,—,—,PUNCT,EndNote,break,249617,422,,,23,44,23,32,78.733,1.544,1.044
sbc034,78,79.777,80.218,78,KAREN;,1,What,What,DET,Word,"",249619,424,1,4,25,46,23,32,79.777,0.441,0.441
sbc034,78,79.777,80.218,78,KAREN;,2,time,time,NOUN,Word,"",249620,425,2,3,26,47,23,32,79.777,0.441,0.441
sbc034,78,79.777,80.218,78,KAREN;,3,'s,'s,AUX,Word,"",249621,426,3,2,27,48,23,32,79.777,0.441,0.441
sbc034,78,79.777,80.218,78,KAREN;,4,it,it,PRON,Word,"",249622,427,4,1,28,49,23,32,79.777,0.441,0.441
sbc034,78,79.777,80.218,78,KAREN;,5,",",",",PUNCT,EndNote,continuing,249623,428,,,29,50,23,32,79.777,0.441,0.441
sbc034,79,80.218,80.543,79,KAREN;,1,eleven,eleven,NUM,Word,"",249625,430,1,1,31,52,23,32,80.218,0.325,0.325
sbc034,79,80.218,80.543,79,KAREN;,2,?,?,PUNCT,EndNote,appeal,249626,431,,,32,53,23,32,80.218,0.325,0.325
sbc034,80,80.543,80.729,80,KAREN;,1,I,I,PRON,Word,"",249628,433,1,2,34,55,23,33,80.543,0.186,0.186
sbc034,80,80.543,80.729,80,KAREN;,2,said,said,VERB,Word,"",249629,434,2,1,35,56,23,33,80.543,0.186,0.186
sbc034,80,80.543,80.729,80,KAREN;,3,",",",",PUNCT,EndNote,continuing,249630,435,,,36,57,23,33,80.543,0.186,0.186
sbc034,81,80.729,81.646,81,KAREN;,1,no,no,INTJ,Word,"",249632,437,1,5,38,59,23,33,80.729,0.917,0.917
sbc034,81,80.729,81.646,81,KAREN;,2,it,it,PRON,Word,"",249633,438,2,4,39,1,23,33,80.729,0.917,0.917
sbc034,81,80.729,81.646,81,KAREN;,3,'s,'s,AUX,Word,"",249634,439,3,3,40,2,23,33,80.729,0.917,0.917
sbc034,81,80.729,81.646,81,KAREN;,4,(.),(.),X,Pause,"",249635,440,,,41,3,23,33,80.729,0.917,0.917
sbc034,81,80.729,81.646,81,KAREN;,5,ten,ten,NUM,Word,"",249636,441,4,2,42,4,23,33,80.729,0.917,0.917
sbc034,81,80.729,81.646,81,KAREN;,6,thirty,thirty,NUM,Word,"",249637,442,5,1,43,5,23,33,80.729,0.917,0.917
sbc034,81,80.729,81.646,81,KAREN;,7,",",",",PUNCT,EndNote,continuing,249638,443,,,44,6,23,33,80.729,0.917,0.917
sbc034,82,81.646,83.086,82,KAREN;,1,it,it,PRON,Word,"",249640,445,1,7,46,8,23,33,81.646,1.440,1.440
sbc034,82,81.646,83.086,82,KAREN;,2,'s,'s,AUX,Word,"",249641,446,2,6,47,9,23,33,81.646,1.440,1.440
sbc034,82,81.646,83.086,82,KAREN;,3,past,past,ADP,Word,"",249642,447,3,5,48,10,23,33,81.646,1.440,1.440
sbc034,82,81.646,83.086,82,KAREN;,4,our,our,DET,Word,"",249643,448,4,4,49,11,23,33,81.646,1.440,1.440
sbc034,82,81.646,83.086,82,KAREN;,5,closing,closing,NOUN,Word,"",249644,449,5,3,50,12,23,33,81.646,1.440,1.440
sbc034,82,81.646,83.086,82,KAREN;,6,time,time,NOUN,Word,"",249645,450,6,2,51,13,23,33,81.646,1.440,1.440
sbc034,82,81.646,83.086,82,KAREN;,7,actually,actually,ADV,Word,"",249646,451,7,1,52,14,23,33,81.646,1.440,1.440
sbc034,82,81.646,83.086,82,KAREN;,8,.,.,PUNCT,EndNote,final,249647,452,,,53,15,23,33,81.646,1.440,1.440
sbc034,83,83.086,84.339,83,KAREN;,1,(...),(...),X,Pause,"",249649,454,,,55,17,23,34,83.586,1.253,0.753
sbc034,83,83.086,84.339,83,KAREN;,2,An:d,And,NOUN,Word,"",249650,455,1,1,56,18,23,34,83.586,1.253,0.753
sbc034,83,83.086,84.339,83,KAREN;,3,",",",",PUNCT,EndNote,continuing,249651,456,,,57,19,23,34,83.586,1.253,0.753
sbc034,84,84.339,84.606,84,KAREN;,1,they,they,PRON,Word,"",249653,458,1,2,59,21,23,34,84.339,0.267,0.267
sbc034,84,84.339,84.606,84,KAREN;,2,said,said,VERB,Word,"",249654,459,2,1,60,1,23,34,84.339,0.267,0.267
sbc034,84,84.339,84.606,84,KAREN;,3,",",",",PUNCT,EndNote,continuing,249655,460,,,61,2,23,34,84.339,0.267,0.267
sbc034,85,84.606,85.303,85,KAREN;,1,well,well,ADV,Word,"",249657,462,1,5,63,4,23,34,84.606,0.697,0.697
sbc034,85,84.606,85.303,85,KAREN;,2,are,are,AUX,Word,"",249658,463,2,4,64,5,23,34,84.606,0.697,0.697
sbc034,85,84.606,85.303,85,KAREN;,3,there,there,PRON,Word,"",249659,464,3,3,65,6,23,34,84.606,0.697,0.697
sbc034,85,84.606,85.303,85,KAREN;,4,any,any,DET,Word,"",249660,465,4,2,66,7,23,34,84.606,0.697,0.697
sbc034,85,84.606,85.303,85,KAREN;,5,other,other,ADJ,Word,"",249661,466,5,1,67,8,23,34,84.606,0.697,0.697
sbc034,85,84.606,85.303,85,KAREN;,6,—,—,PUNCT,EndNote,break,249662,467,,,68,9,23,34,84.606,0.697,0.697
sbc034,86,85.303,87.584,86,KAREN;,1,(...),(...),X,Pause,"",249664,469,,,70,11,23,34,85.803,2.281,1.781
sbc034,86,85.303,87.584,86,KAREN;,2,That,That,SCONJ,Word,"",249665,470,1,9,71,12,23,34,85.803,2.281,1.781
sbc034,86,85.303,87.584,86,KAREN;,3,what,what,PRON,Word,"",249666,471,2,8,72,13,23,34,85.803,2.281,1.781
sbc034,86,85.303,87.584,86,KAREN;,4,are,are,AUX,Word,"",249667,472,3,7,73,14,23,34,85.803,2.281,1.781
sbc034,86,85.303,87.584,86,KAREN;,5,the,the,DET,Word,"",249668,473,4,6,74,15,23,34,85.803,2.281,1.781
sbc034,86,85.303,87.584,86,KAREN;,6,other,other,ADJ,Word,"",249669,474,5,5,75,16,23,34,85.803,2.281,1.781
sbc034,86,85.303,87.584,86,KAREN;,7,bookstores,bookstores,NOUN,Word,"",249670,475,6,4,76,17,23,34,85.803,2.281,1.781
sbc034,86,85.303,87.584,86,KAREN;,8,open,open,ADJ,Word,"",249671,476,7,3,77,18,23,34,85.803,2.281,1.781
sbc034,86,85.303,87.584,86,KAREN;,9,in,in,ADP,Word,"",249672,477,8,2,78,19,23,34,85.803,2.281,1.781
sbc034,86,85.303,87.584,86,KAREN;,10,town,town,NOUN,Word,"",249673,478,9,1,79,20,23,34,85.803,2.281,1.781
sbc034,86,85.303,87.584,86,KAREN;,11,.,.,PUNCT,EndNote,final,249674,479,,,80,21,23,34,85.803,2.281,1.781
sbc034,87,87.584,87.898,87,KAREN;,1,Now,Now,ADV,Word,"",249676,481,1,1,82,23,23,35,87.584,0.314,0.314
sbc034,87,87.584,87.898,87,KAREN;,2,.,.,PUNCT,EndNote,final,249677,482,,,83,24,23,35,87.584,0.314,0.314
sbc034,88,87.898,88.187,88,KAREN;,1,I,I,PRON,Word,"",249679,484,1,3,85,26,23,36,87.898,0.289,0.289
sbc034,88,87.898,88.187,88,KAREN;,2,'m,'m,AUX,Word,"",249680,485,2,2,86,27,23,36,87.898,0.289,0.289
sbc034,88,87.898,88.187,88,KAREN;,3,like,like,INTJ,Word,"",249681,486,3,1,87,1,23,36,87.898,0.289,0.289
sbc034,88,87.898,88.187,88,KAREN;,4,",",",",PUNCT,EndNote,continuing,249682,487,,,88,2,23,36,87.898,0.289,0.289
sbc034,89,88.187,88.942,89,KAREN;,1,@(Hx),(Hx),X,Laugh,"",249684,489,,,90,1,23,36,88.187,0.755,0.755
